Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros accesos,Total accesos,Mbps (Media de bajada),Accesos por cada 100 hogares,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Otras velocidades,Total velocidades
2023,4,Entre Ríos,41794.0,159575.0,61667.0,24.036,11.565,298637.0,101.18,69.94,,,,,,,,,
2023,4,Formosa,10252.0,18325.0,16179.0,17.061,185.0,62002.0,83.35,39.23,,,,,,,,,
2023,4,Jujuy,11669.0,51083.0,49947.0,4.105,1.216,118020.0,46.2,57.78,,,,,,,,,
2023,4,La Pampa,6844.0,59063.0,34331.0,19.982,1.106,121326.0,25.61,99.96,,,,,,,,,
2023,4,La Rioja,3296.0,55441.0,22559.0,6.395,30.0,87721.0,64.18,80.22,,,,,,,,,
2023,4,Mendoza,17676.0,70920.0,182220.0,27.609,926.0,299351.0,49.46,52.15,,,,,,,,,
2023,4,Misiones,25840.0,79000.0,75382.0,12.928,7.183,200333.0,93.65,56.27,,,,,,,,,
2023,4,Neuquén,24122.0,73784.0,41583.0,24.39,748.0,164627.0,99.63,79.91,,,,,,,,,
2023,4,Río Negro,21192.0,49789.0,64323.0,17.284,15.829,168417.0,74.37,70.26,,,,,,,,,
2023,4,Salta,26765.0,98853.0,60800.0,11.806,6.508,204732.0,83.04,56.98,,,,,,,,,
2023,4,San Juan,12669.0,18543.0,42691.0,22.351,6.956,103210.0,24.78,50.08,,,,,,,,,
2023,4,San Luis,4037.0,41260.0,30135.0,78.954,299.0,154685.0,174.59,102.07,,,,,,,,,
2023,4,Santa Cruz,7768.0,15669.0,55246.0,7.687,661.0,87031.0,36.77,73.75,,,,,,,,,
2023,4,Santa Fe,97004.0,398670.0,355762.0,44.521,13.544,909501.0,99.81,79.75,,,,,,,,,
2023,4,Santiago Del Estero,8290.0,80692.0,24271.0,7.057,2.92,123230.0,44.22,49.08,,,,,,,,,
2023,4,Tierra Del Fuego,9357.0,48071.0,3682.0,157.0,332.0,61599.0,17.92,110.49,,,,,,,,,
2023,4,Tucumán,41318.0,20267.0,199876.0,4.357,517.0,266335.0,101.55,61.04,,,,,,,,,
2024,1,Buenos Aires,203297.0,2790663.0,1799013.0,150.29,101.294,5044557.0,159.13,81.1,26.002,22.51,221185.0,233.225,241.778,106.418,4068292.0,125.147,5044557.0
2024,1,Capital Federal,70108.0,1177475.0,203756.0,4.493,48.879,1504711.0,229.94,119.53,516.0,5.418,29753.0,51.415,37.369,5.957,1374283.0,0.0,1504711.0
2024,1,Catamarca,5901.0,11025.0,56542.0,1.384,81.0,74933.0,91.45,68.82,71.0,176.0,2872.0,3.424,4.204,1.822,62294.0,70.0,74933.0
2024,1,Chaco,11343.0,58929.0,64463.0,8.404,12.404,155543.0,107.51,46.7,236.0,416.0,14156.0,9.044,5.533,5.718,116624.0,3.816,155543.0
2024,1,Chubut,26306.0,77217.0,26356.0,30.867,9.93,170676.0,20.5,84.89,111.0,1.083,43828.0,31.885,23.024,20.261,33844.0,16.64,170676.0
2024,1,Corrientes,18390.0,85595.0,38268.0,10.409,5.232,157894.0,102.49,51.94,67.0,2.69,18637.0,16.53,7.68,1.996,104052.0,6.242,157894.0
2024,1,Córdoba,102812.0,449784.0,458985.0,61.121,9.497,1082199.0,114.89,90.7,99.0,8.056,110371.0,87.798,47.085,29.939,784141.0,14.71,1082199.0
2024,1,Entre Ríos,36574.0,158283.0,66180.0,23.95,11.565,296552.0,101.36,69.31,107.0,4.29,34574.0,51.447,16.122,7.228,168809.0,13.975,296552.0
2024,1,Formosa,9147.0,18631.0,17908.0,16.851,181.0,62718.0,83.8,39.61,85.0,158.0,22133.0,10.924,4.176,273.0,24667.0,302.0,62718.0
2024,1,Jujuy,10554.0,51093.0,51084.0,4.106,1.216,118053.0,47.52,57.65,58.0,1.268,14964.0,11.283,28.548,276.0,59686.0,1.97,118053.0
2024,1,La Pampa,6844.0,59008.0,35556.0,19.681,1.106,122195.0,26.55,100.49,71.0,1.419,45089.0,17.273,15.221,5.332,36191.0,1.599,122195.0
2024,1,La Rioja,2827.0,55443.0,23086.0,6.396,30.0,87782.0,63.71,80.03,18.0,407.0,1336.0,1.566,24.77,4.71,54975.0,0.0,87782.0
2024,1,Mendoza,17674.0,70932.0,185460.0,27.606,925.0,302597.0,51.85,52.59,104.0,2.945,35893.0,20.9,30.049,7.623,199517.0,5.566,302597.0
2024,1,Misiones,23217.0,77561.0,81498.0,13.378,6.902,202556.0,94.98,56.76,51.0,3.173,26882.0,26.369,9.812,3.638,124105.0,8.526,202556.0
2024,1,Neuquén,24076.0,73298.0,41577.0,24.387,908.0,164246.0,98.16,79.5,136.0,997.0,35382.0,13.482,10.491,2.934,80656.0,20.168,164246.0
2024,1,Río Negro,20841.0,49727.0,66889.0,17.733,15.829,171019.0,75.0,71.14,112.0,1.035,25500.0,17.641,17.191,18.633,75331.0,15.576,171019.0
2024,1,Salta,23858.0,99150.0,61543.0,11.807,6.503,202861.0,84.34,56.3,114.0,926.0,27352.0,64.53,3.192,62.0,100039.0,6.646,202861.0
2024,1,San Juan,12669.0,18543.0,44904.0,23.594,6.956,106666.0,30.58,51.62,24.0,2.021,22045.0,13.03,11.597,1.343,33851.0,22.755,106666.0
2024,1,San Luis,4038.0,41260.0,31539.0,78.954,299.0,156090.0,179.49,102.7,60.0,628.0,11318.0,23.754,8.953,70.855,34554.0,5.968,156090.0
2024,1,Santa Cruz,7768.0,14435.0,49545.0,7.799,661.0,80208.0,31.6,67.58,50.0,427.0,7764.0,9.577,7.182,7.07,14335.0,33.803,80208.0
2024,1,Santa Fe,86548.0,399817.0,374288.0,44.162,13.773,918588.0,100.2,80.4,468.0,6.417,76294.0,153.03,58.595,28.498,579118.0,16.168,918588.0
2024,1,Santiago Del Estero,6644.0,80722.0,27018.0,7.058,2.92,124362.0,44.9,49.41,180.0,1.134,12428.0,53.211,24.281,5.796,26415.0,917.0,124362.0
2024,1,Tierra Del Fuego,9357.0,48005.0,3684.0,177.0,332.0,61555.0,21.54,109.78,22.0,834.0,10169.0,9.674,12.039,15.932,5764.0,7.121,61555.0
2024,1,Tucumán,33682.0,20361.0,205959.0,4.075,518.0,264595.0,103.36,60.48,39.0,927.0,16227.0,19.918,23.263,1.582,202151.0,488.0,264595.0
